Brand,Restaurant ID,Site,RWT Adjustment,Order Inaccuracy Adjustment,Opening Hours Adjustment,JBP Discount,Headline Commission,Total Commission Change,New Commission
Sessions Market,755774,Bangtan @ Karak Chaii - Leamington Spa,-0.2,1.6,0,-0.5,27.04%,-0.90%,27.94%
Sessions Market,755774,Bangtan @ Karak Chaii - Leamington Spa,-0.2,1.6,0,-0.5,25.62%,-0.90%,26.52%
Sessions Market,755774,Bangtan @ Karak Chaii - Leamington Spa,-0.2,1.6,0,-0.5,28.78%,-0.90%,29.68%
Sessions Market,755774,Bangtan @ Karak Chaii - Leamington Spa,-0.2,1.6,0,-0.5,32.59%,-0.90%,33.49%
Sessions Market,755774,Bangtan @ Karak Chaii - Leamington Spa,-0.2,1.6,0,-0.5,27.82%,-0.90%,28.72%
Sessions Market,755774,Bangtan @ Karak Chaii - Leamington Spa,-0.2,1.6,0,-0.5,30.00%,-0.90%,30.90%
Sessions Market,755774,Bangtan @ Karak Chaii - Leamington Spa,-0.2,1.6,0,-0.5,25.86%,-0.90%,26.76%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,27.04%,-1.70%,28.74%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,27.82%,-1.70%,29.52%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,32.59%,-1.70%,34.29%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,25.62%,-1.70%,27.32%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,25.86%,-1.70%,27.56%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,26.40%,-1.70%,28.10%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,31.59%,-1.70%,33.29%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,28.78%,-1.70%,30.48%
Sessions Market,768804,Bangtan @ Kebab Heaven - Nottingham,0.8,1.4,0,-0.5,30.00%,-1.70%,31.70%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,25.86%,2.50%,23.36%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,27.04%,2.50%,24.54%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,32.59%,2.50%,30.09%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,30.00%,2.50%,27.50%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,26.40%,2.50%,23.90%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,28.78%,2.50%,26.28%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,31.59%,2.50%,29.09%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,25.62%,2.50%,23.12%
Sessions Market,722075,Bangtan @ Kennington Grill - Ashford,-1.8,1,-1.2,-0.5,27.82%,2.50%,25.32%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,26.40%,3.30%,23.10%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,25.86%,3.30%,22.56%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,32.59%,3.30%,29.29%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,25.62%,3.30%,22.32%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,27.82%,3.30%,24.52%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,28.78%,3.30%,25.48%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,30.00%,3.30%,26.70%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,27.04%,3.30%,23.74%
Sessions Market,669524,Bangtan @ Khazana - Welling,0.8,-2.4,-1.2,-0.5,31.59%,3.30%,28.29%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,735585,Bangtan @ KSWTrade ltd T/A Oodles Loughborough,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,28.78%,-0.50%,29.28%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,25.62%,-0.50%,26.12%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,31.59%,-0.50%,32.09%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,27.04%,-0.50%,27.54%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,26.40%,-0.50%,26.90%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,32.59%,-0.50%,33.09%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,30.00%,-0.50%,30.50%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,27.82%,-0.50%,28.32%
Sessions Market,693192,Bangtan @ Little Italy Pizzeria - Tottenham,0.8,0.8,-0.6,-0.5,25.86%,-0.50%,26.36%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,25.62%,2.70%,22.92%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,27.04%,2.70%,24.34%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,30.00%,2.70%,27.30%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,28.78%,2.70%,26.08%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,25.86%,2.70%,23.16%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,32.59%,2.70%,29.89%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,31.59%,2.70%,28.89%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,26.40%,2.70%,23.70%
Sessions Market,693173,Bangtan @ Lowfield Grill - Dartford,-2,1,-1.2,-0.5,27.82%,2.70%,25.12%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,27.82%,2.90%,24.92%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,32.59%,2.90%,29.69%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,27.04%,2.90%,24.14%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,25.62%,2.90%,22.72%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,26.40%,2.90%,23.50%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,30.00%,2.90%,27.10%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,25.86%,2.90%,22.96%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,31.59%,2.90%,28.69%
Sessions Market,770703,Bangtan @ Luigi's Kitchen - Harlow,-1,-1.4,0,-0.5,28.78%,2.90%,25.88%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,30.00%,3.30%,26.70%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,25.86%,3.30%,22.56%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,31.59%,3.30%,28.29%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,25.62%,3.30%,22.32%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,28.78%,3.30%,25.48%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,32.59%,3.30%,29.29%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,27.82%,3.30%,24.52%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,27.04%,3.30%,23.74%
Sessions Market,693178,Bangtan @ Mac Junkies - Norwood,-1.6,-1,-0.2,-0.5,26.40%,3.30%,23.10%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,693183,Bangtan @ Manhattans,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,25.86%,1.70%,24.16%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,28.78%,1.70%,27.08%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,30.00%,1.70%,28.30%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,32.59%,1.70%,30.89%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,25.62%,1.70%,23.92%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,31.59%,1.70%,29.89%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,27.04%,1.70%,25.34%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,27.82%,1.70%,26.12%
Sessions Market,669560,Bangtan @ Markhorcapra limited (CHUNKY CHICKEN),-1.4,1,-0.8,-0.5,26.40%,1.70%,24.70%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,710968,Bangtan @ Mavory Burgers - Southend-On-Sea,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,27.04%,0.50%,26.54%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,26.40%,0.50%,25.90%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,28.78%,0.50%,28.28%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,25.86%,0.50%,25.36%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,27.82%,0.50%,27.32%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,25.62%,0.50%,25.12%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,30.00%,0.50%,29.50%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,31.59%,0.50%,31.09%
Sessions Market,764186,Bangtan @ Medis BBQ- Enfield,0,1.2,-1.2,-0.5,32.59%,0.50%,32.09%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,693113,Bangtan @ Medley Market - Orpington,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,25.62%,-1.30%,26.92%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,27.82%,-1.30%,29.12%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,30.00%,-1.30%,31.30%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,32.59%,-1.30%,33.89%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,25.86%,-1.30%,27.16%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,28.78%,-1.30%,30.08%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,26.40%,-1.30%,27.70%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,27.04%,-1.30%,28.34%
Sessions Market,693106,Bangtan @ Metro's - Wandsworth,0.8,1.6,-0.6,-0.5,31.59%,-1.30%,32.89%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,30.00%,-1.90%,31.90%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,28.78%,-1.90%,30.68%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,32.59%,-1.90%,34.49%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,26.40%,-1.90%,28.30%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,27.82%,-1.90%,29.72%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,25.86%,-1.90%,27.76%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,31.59%,-1.90%,33.49%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,27.04%,-1.90%,28.94%
Sessions Market,767251,Bangtan @ Metros - Dagenham,0.8,1.6,0,-0.5,25.62%,-1.90%,27.52%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,31.59%,4.90%,26.69%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,27.82%,4.90%,22.92%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,32.59%,4.90%,27.69%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,28.78%,4.90%,23.88%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,30.00%,4.90%,25.10%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,27.04%,4.90%,22.14%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,26.40%,4.90%,21.50%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,25.86%,4.90%,20.96%
Sessions Market,673886,Bangtan @ Mighty Bites Sheffield,-1.6,-2,-0.8,-0.5,25.62%,4.90%,20.72%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,28.78%,4.10%,24.68%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,25.86%,4.10%,21.76%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,32.59%,4.10%,28.49%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,27.04%,4.10%,22.94%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,27.82%,4.10%,23.72%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,26.40%,4.10%,22.30%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,31.59%,4.10%,27.49%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,30.00%,4.10%,25.90%
Sessions Market,669523,Bangtan @ Mina Steakhouse - Cambridge,-2,-1.6,0,-0.5,25.62%,4.10%,21.52%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,28.78%,4.70%,24.08%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,32.59%,4.70%,27.89%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,31.59%,4.70%,26.89%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,30.00%,4.70%,25.30%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,25.62%,4.70%,20.92%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,26.40%,4.70%,21.70%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,25.86%,4.70%,21.16%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,27.82%,4.70%,23.12%
Sessions Market,674223,Bangtan @ Mr Fish Queens Park,-1.6,-1.4,-1.2,-0.5,27.04%,4.70%,22.34%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,698194,Bangtan @ Mr Shawarma,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,31.59%,-0.50%,32.09%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,30.00%,-0.50%,30.50%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,27.82%,-0.50%,28.32%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,26.40%,-0.50%,26.90%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,25.62%,-0.50%,26.12%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,28.78%,-0.50%,29.28%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,32.59%,-0.50%,33.09%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,25.86%,-0.50%,26.36%
Sessions Market,768816,Bangtan @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,27.04%,-0.50%,27.54%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,25.86%,0.30%,25.56%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,32.59%,0.30%,32.29%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,26.40%,0.30%,26.10%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,27.04%,0.30%,26.74%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,28.78%,0.30%,28.48%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,25.62%,0.30%,25.32%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,27.82%,0.30%,27.52%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,30.00%,0.30%,29.70%
Sessions Market,767238,Bangtan @ NANDU'S KITCHEN - Colchester,0.8,-0.6,0,-0.5,31.59%,0.30%,31.29%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,711678,Bangtan @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,28.78%,-1.50%,30.28%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,31.59%,-1.50%,33.09%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,27.82%,-1.50%,29.32%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,25.86%,-1.50%,27.36%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,32.59%,-1.50%,34.09%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,26.40%,-1.50%,27.90%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,30.00%,-1.50%,31.50%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,25.62%,-1.50%,27.12%
Sessions Market,761498,Bangtan @ Newport Burgers - Newport,0.8,1.2,0,-0.5,27.04%,-1.50%,28.54%
Sessions Market,693186,Bangtan @ Nomas Gastrobar,-1.8,-0.2,0,-0.5,26.40%,2.50%,23.90%
Sessions Market,693186,Bangtan @ Nomas Gastrobar,-1.8,-0.2,0,-0.5,32.59%,2.50%,30.09%
Sessions Market,693186,Bangtan @ Nomas Gastrobar,-1.8,-0.2,0,-0.5,30.00%,2.50%,27.50%
Sessions Market,693186,Bangtan @ Nomas Gastrobar,-1.8,-0.2,0,-0.5,25.86%,2.50%,23.36%
Sessions Market,693186,Bangtan @ Nomas Gastrobar,-1.8,-0.2,0,-0.5,27.82%,2.50%,25.32%
Sessions Market,693186,Bangtan @ Nomas Gastrobar,-1.8,-0.2,0,-0.5,27.04%,2.50%,24.54%
